iter	F1	Logloss
857	0.9989858012	0.0004888103238
858	0.9989858012	0.0004888103238
859	0.9989858012	0.0004888103238
860	0.9989858012	0.0004888103238
861	0.9989858012	0.0004888103238
862	0.9989858012	0.0004888103238
863	0.9989858012	0.0004888103238
864	0.9989858012	0.0004888103238
865	0.9989858012	0.0004888103238
866	0.9989858012	0.0004888103238
867	0.9989858012	0.0004888103238
868	0.9989858012	0.0004888103238
869	0.9989858012	0.0004888103238
870	0.9989858012	0.0004888103238
871	0.9989858012	0.0004888103238
872	0.9989858012	0.0004888103238
873	0.9989858012	0.0004888103238
874	0.9989858012	0.0004888103238
875	0.9989858012	0.0004888103238
876	0.9989858012	0.0004888103238
877	0.9989858012	0.0004888103238
878	0.9989858012	0.0004888103238
879	0.9989858012	0.0004888103238
880	0.9989858012	0.0004888103238
881	0.9989858012	0.0004888103238
882	0.9989858012	0.0004888103238
883	0.9989858012	0.0004888103238
884	0.9989858012	0.0004888103238
885	0.9989858012	0.0004888103238
886	0.9989858012	0.0004888103238
887	0.9989858012	0.0004888103238
888	0.9989858012	0.0004888103238
889	0.9989858012	0.0004888103238
890	0.9989858012	0.0004888103238
891	0.9989858012	0.0004888103238
892	0.9989858012	0.0004888103238
893	0.9989858012	0.0004888103238
894	0.9989858012	0.0004888103238
895	0.9989858012	0.0004888103238
896	0.9989858012	0.0004888103238
897	0.9989858012	0.0004888103238
898	0.9989858012	0.0004888103238
899	0.9989858012	0.0004888103238
900	0.9989858012	0.0004888103238
901	0.9989858012	0.0004888103238
902	0.9989858012	0.0004888103238
903	0.9989858012	0.0004888103238
904	0.9989858012	0.0004888103238
905	0.9989858012	0.0004888103238
906	0.9989858012	0.0004888103238
907	0.9989858012	0.0004888103238
908	0.9989858012	0.0004888103238
909	0.9989858012	0.0004888103238
910	0.9989858012	0.0004888103238
911	0.9989858012	0.0004888103238
912	0.9989858012	0.0004888103238
913	0.9989858012	0.0004888103238
914	0.9989858012	0.0004888103238
915	0.9989858012	0.0004888103238
916	0.9989858012	0.0004888103238
917	0.9989858012	0.0004888103238
918	0.9989858012	0.0004888103238
919	0.9989858012	0.0004888103238
920	0.9989858012	0.0004888103238
921	0.9989858012	0.0004888103238
922	0.9989858012	0.0004888103238
923	0.9989858012	0.0004877894754
924	0.9989858012	0.0004858135984
925	0.9989858012	0.0004843663669
926	0.9989858012	0.0004834568922
927	0.9989858012	0.0004830248747
928	0.9989858012	0.000481978
929	0.9989858012	0.00048080113
930	0.9989858012	0.0004789875403
931	0.9989858012	0.0004777717661
932	0.9989858012	0.0004777694652
933	0.9989858012	0.0004767206387
934	0.9989858012	0.0004754463161
935	0.9989858012	0.0004754463161
936	0.9989858012	0.0004754463161
937	0.9989858012	0.0004754463161
938	0.9989858012	0.0004754463161
939	0.9989858012	0.0004754463161
940	0.9989858012	0.0004754463161
941	0.9989858012	0.0004754463161
942	0.9989858012	0.0004754463161
943	0.9989858012	0.0004754463161
944	0.9989858012	0.0004754463161
945	0.9989858012	0.0004754463161
946	0.9989858012	0.0004754463161
947	0.9989858012	0.0004754463161
948	0.9989858012	0.0004754463161
949	0.9989858012	0.0004754463161
950	0.9989858012	0.0004754461682
951	0.9989858012	0.0004754461682
952	0.9989858012	0.0004754461682
953	0.9989858012	0.0004754461682
954	0.9989858012	0.0004754461682
955	0.9989858012	0.0004754461682
956	0.9989858012	0.0004754461682
957	0.9989858012	0.0004754460204
958	0.9989858012	0.0004754460204
959	0.9989858012	0.0004742312107
960	0.9989858012	0.0004738545184
961	0.9989858012	0.0004724874104
962	0.9989858012	0.000472486355
963	0.9989858012	0.0004717831393
964	0.9989858012	0.0004717823262
965	0.9989858012	0.0004717812254
966	0.9989858012	0.0004717812254
967	0.9989858012	0.0004717812254
968	0.9989858012	0.0004717812254
969	0.9989858012	0.0004717807302
970	0.9989858012	0.0004717800606
971	0.9989858012	0.0004717797261
972	0.9989858012	0.0004717770538
973	0.9989858012	0.0004717748706
974	0.9989858012	0.0004717745386
975	0.9989858012	0.0004717739947
976	0.9989858012	0.000471771344
977	0.9989858012	0.000471770023
978	0.9989858012	0.0004717687046
979	0.9989858012	0.0004717673886
980	0.9989858012	0.0004717652372
981	0.9989858012	0.0004717641651
982	0.9989858012	0.0004717056911
983	0.9989858012	0.0004717044893
984	0.9989858012	0.0004717032898
985	0.9989858012	0.0004717030446
986	0.9989858012	0.0004717030446
987	0.9989858012	0.0004717030446
988	0.9989858012	0.0004712570651
989	0.9989858012	0.000470384692
990	0.9989858012	0.0004692645063
991	0.9989858012	0.0004682429893
992	0.9989858012	0.0004672339386
993	0.9989858012	0.0004670275653
994	0.9989858012	0.000467025637
995	0.9989858012	0.0004670255168
996	0.9989858012	0.0004670253966
997	0.9989858012	0.0004670252765
998	0.9989858012	0.0004670251564
999	0.9989858012	0.0004670250363
